Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃)
 00:25:05.405,COM9, 2025-8-18 0:25:5.142, -0.002, 0.003, 1.001, 0.000, 0.000, 0.000, 0.000, 0.000, -0.049, -45.000, 230.000, -401.000, 29.70,
 00:25:05.407,COM9, 2025-8-18 0:25:5.144, -0.002, 0.003, 1.001, 0.000, 0.000, 0.000, 0.000, 0.000, -0.049, -45.000, 230.000, -401.000, 29.70,
 00:25:05.410,COM9, 2025-8-18 0:25:5.146, -0.002, 0.003, 1.001, 0.000, 0.000, 0.000, 0.000, 0.000, -0.049, -45.000, 230.000, -401.000, 29.70,
 00:25:05.411,COM9, 2025-8-18 0:25:5.148, -0.002, 0.003, 1.001, 0.000, 0.000, 0.000, 0.000, 0.000, -0.055, -45.000, 227.000, -405.000, 29.70,
 00:25:05.413,COM9, 2025-8-18 0:25:5.150, -0.002, 0.003, 1.001, 0.000, 0.000, 0.000, 0.000, 0.000, -0.055, -45.000, 227.000, -405.000, 29.70,
 00:25:05.414,COM9, 2025-8-18 0:25:5.152, -0.002, 0.003, 1.001, 0.000, 0.000, 0.000, 0.000, 0.000, -0.060, -45.000, 227.000, -405.000, 29.70,
 00:25:05.417,COM9, 2025-8-18 0:25:5.154, -0.003, 0.003, 1.001, 0.000, 0.000, 0.000, 0.000, 0.000, -0.060, -45.000, 227.000, -405.000, 29.70,
 00:25:05.419,COM9, 2025-8-18 0:25:5.156, -0.003, 0.004, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.066, -45.000, 227.000, -405.000, 29.73,
 00:25:05.420,COM9, 2025-8-18 0:25:5.158, -0.003, 0.004, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.066, -42.000, 228.000, -401.000, 29.73,
 00:25:05.423,COM9, 2025-8-18 0:25:5.160, -0.003, 0.004, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.066, -42.000, 228.000, -401.000, 29.73,
 00:25:05.425,COM9, 2025-8-18 0:25:5.162, -0.003, 0.004, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.060, -42.000, 228.000, -401.000, 29.73,
 00:25:05.426,COM9, 2025-8-18 0:25:5.164, -0.003, 0.004, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.060, -42.000, 228.000, -401.000, 29.73,
 00:25:05.429,COM9, 2025-8-18 0:25:5.166, -0.003, 0.004, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.060, -42.000, 228.000, -401.000, 29.73,
 00:25:05.431,COM9, 2025-8-18 0:25:5.168, -0.003, 0.004, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.055, -43.000, 228.000, -398.000, 29.73,
 00:25:05.432,COM9, 2025-8-18 0:25:5.170, -0.003, 0.004, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.055, -43.000, 228.000, -398.000, 29.73,
 00:25:05.435,COM9, 2025-8-18 0:25:5.172, -0.003, 0.004, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.055, -43.000, 228.000, -398.000, 29.73,
 00:25:05.437,COM9, 2025-8-18 0:25:5.174, -0.003, 0.004, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.055, -43.000, 228.000, -398.000, 29.73,
 00:25:05.440,COM9, 2025-8-18 0:25:5.176, -0.003, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.055, -43.000, 228.000, -398.000, 29.72,
 00:25:05.441,COM9, 2025-8-18 0:25:5.178, -0.003, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.055, -42.000, 227.000, -402.000, 29.72,
 00:25:05.443,COM9, 2025-8-18 0:25:5.180, -0.003, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.055, -42.000, 227.000, -402.000, 29.72,
 00:25:05.444,COM9, 2025-8-18 0:25:5.182, -0.003, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.049, -42.000, 227.000, -402.000, 29.72,
 00:25:05.447,COM9, 2025-8-18 0:25:5.184, -0.003, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.049, -42.000, 227.000, -402.000, 29.72,
 00:25:05.449,COM9, 2025-8-18 0:25:5.186, -0.003, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.049, -42.000, 227.000, -402.000, 29.72,
 00:25:05.450,COM9, 2025-8-18 0:25:5.188, -0.003, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.049, -42.000, 228.000, -398.000, 29.72,
 00:25:05.453,COM9, 2025-8-18 0:25:5.190, -0.003, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.044, -42.000, 228.000, -398.000, 29.72,
 00:25:05.455,COM9, 2025-8-18 0:25:5.192, -0.003, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.044, -42.000, 228.000, -398.000, 29.72,
 00:25:05.456,COM9, 2025-8-18 0:25:5.194, -0.001, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.044, -42.000, 228.000, -398.000, 29.72,
 00:25:05.459,COM9, 2025-8-18 0:25:5.196, -0.001, 0.003, 0.999, 0.000, 0.000, 0.000, 0.000, 0.000, -0.038, -42.000, 228.000, -398.000, 29.71,
 00:25:05.461,COM9, 2025-8-18 0:25:5.198, -0.001, 0.003, 0.999, 0.000, 0.000, 0.000, 0.000, 0.000, -0.038, -43.000, 226.000, -401.000, 29.71,
 00:25:05.462,COM9, 2025-8-18 0:25:5.200, -0.001, 0.003, 0.999, 0.000, 0.000, 0.000, 0.000, 0.000, -0.038, -43.000, 226.000, -401.000, 29.71,
 00:25:05.465,COM9, 2025-8-18 0:25:5.202, -0.001, 0.003, 0.999, 0.000, 0.000, 0.000, 0.000, 0.000, -0.038, -43.000, 226.000, -401.000, 29.71,
 00:25:05.467,COM9, 2025-8-18 0:25:5.204, -0.001, 0.003, 0.999, 0.000, 0.000, 0.000, 0.000, 0.000, -0.038, -43.000, 226.000, -401.000, 29.71,
 00:25:05.470,COM9, 2025-8-18 0:25:5.206, -0.001, 0.003, 0.999, 0.000, 0.000, 0.000, 0.000, 0.000, -0.038, -43.000, 226.000, -401.000, 29.71,
 00:25:05.471,COM9, 2025-8-18 0:25:5.208, -0.001, 0.003, 0.999, 0.000, 0.000, 0.000, 0.000, 0.000, -0.044, -45.000, 233.000, -400.000, 29.71,
 00:25:05.473,COM9, 2025-8-18 0:25:5.210, -0.001, 0.003, 0.999, 0.000, 0.000, 0.000, 0.000, 0.000, -0.044, -45.000, 233.000, -400.000, 29.71,
 00:25:05.474,COM9, 2025-8-18 0:25:5.212, -0.001, 0.003, 0.999, 0.000, 0.000, 0.000, 0.000, 0.000, -0.044, -45.000, 233.000, -400.000, 29.71,
 00:25:05.477,COM9, 2025-8-18 0:25:5.214, -0.001, 0.003, 0.999, 0.000, 0.000, 0.000, 0.000, 0.000, -0.044, -45.000, 233.000, -400.000, 29.71,
 00:25:05.479,COM9, 2025-8-18 0:25:5.216, -0.001, 0.002, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.044, -45.000, 233.000, -400.000, 29.73,
 00:25:05.483,COM9, 2025-8-18 0:25:5.220, -0.001, 0.002, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.044, -44.000, 231.000, -402.000, 29.73,
 00:25:05.485,COM9, 2025-8-18 0:25:5.222, -0.001, 0.002, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.044, -44.000, 231.000, -402.000, 29.73,
 00:25:05.486,COM9, 2025-8-18 0:25:5.224, -0.001, 0.002, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.044, -44.000, 231.000, -402.000, 29.73,
 00:25:05.489,COM9, 2025-8-18 0:25:5.226, -0.001, 0.002, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.044, -44.000, 231.000, -402.000, 29.73,
 00:25:05.491,COM9, 2025-8-18 0:25:5.228, -0.001, 0.002, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.044, -43.000, 233.000, -402.000, 29.73,
 00:25:05.492,COM9, 2025-8-18 0:25:5.230, -0.001, 0.002, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.044, -43.000, 233.000, -402.000, 29.73,
 00:25:05.495,COM9, 2025-8-18 0:25:5.232, -0.001, 0.002, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.038, -43.000, 233.000, -402.000, 29.73,
 00:25:05.497,COM9, 2025-8-18 0:25:5.234, -0.001, 0.002, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.038, -43.000, 233.000, -402.000, 29.73,
 00:25:05.500,COM9, 2025-8-18 0:25:5.236, -0.001, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.033, -43.000, 233.000, -402.000, 29.71,
 00:25:05.501,COM9, 2025-8-18 0:25:5.238, -0.001, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.033, -44.000, 230.000, -398.000, 29.71,
 00:25:05.503,COM9, 2025-8-18 0:25:5.240, -0.001, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.033, -44.000, 230.000, -398.000, 29.71,
 00:25:05.504,COM9, 2025-8-18 0:25:5.242, -0.001, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.033, -44.000, 230.000, -398.000, 29.71,
 00:25:05.507,COM9, 2025-8-18 0:25:5.244, -0.001, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.033, -44.000, 230.000, -398.000, 29.71,
 00:25:05.509,COM9, 2025-8-18 0:25:5.246, -0.001, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, -0.033, -44.000, 230.000, -398.000, 29.71,
 00:25:05.510,COM9, 2025-8-18 0:25:5.248, -0.001, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, -0.033, -44.000, 232.000, -401.000, 29.71,
 00:25:05.512,COM9, 2025-8-18 0:25:5.250, -0.001, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, -0.033, -44.000, 232.000, -401.000, 29.71,
 00:25:05.515,COM9, 2025-8-18 0:25:5.252, -0.001, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, -0.033, -44.000, 232.000, -401.000, 29.71,
 00:25:05.517,COM9, 2025-8-18 0:25:5.254, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, -0.033, -44.000, 232.000, -401.000, 29.71,
 00:25:05.520,COM9, 2025-8-18 0:25:5.256, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, -0.033, -44.000, 232.000, -401.000, 29.73,
 00:25:05.521,COM9, 2025-8-18 0:25:5.258, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, -0.033, -45.000, 229.000, -402.000, 29.73,
 00:25:05.523,COM9, 2025-8-18 0:25:5.260, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, -0.033, -45.000, 229.000, -402.000, 29.73,
 00:25:05.524,COM9, 2025-8-18 0:25:5.262, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, -0.033, -45.000, 229.000, -402.000, 29.73,
 00:25:05.527,COM9, 2025-8-18 0:25:5.264, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, -0.038, -45.000, 229.000, -402.000, 29.73,
 00:25:05.529,COM9, 2025-8-18 0:25:5.266, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, -0.038, -45.000, 229.000, -402.000, 29.73,
 00:25:05.530,COM9, 2025-8-18 0:25:5.268, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, -0.038, -45.000, 231.000, -402.000, 29.73,
 00:25:05.533,COM9, 2025-8-18 0:25:5.270, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, -0.044, -45.000, 231.000, -402.000, 29.73,
 00:25:05.535,COM9, 2025-8-18 0:25:5.272, -0.002, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, -0.044, -45.000, 231.000, -402.000, 29.73,
 00:25:05.536,COM9, 2025-8-18 0:25:5.274, -0.003, 0.003, 1.000, 0.000, 0.000, 0.000, 0.000, -0.005, -0.044, -45.000, 231.000, -402.000, 29.73,
 00:25:05.539,COM9, 2025-8-18 0:25:5.276, -0.003, 0.005, 1.001, 0.000, 0.000, 0.000, 0.000, -0.005, -0.049, -45.000, 231.000, -402.000, 29.75,
 00:25:05.541,COM9, 2025-8-18 0:25:5.278, -0.003, 0.005, 1.001, 0.000, 0.000, 0.000, 0.000, -0.005, -0.049, -45.000, 230.000, -403.000, 29.75,
 00:25:05.542,COM9, 2025-8-18 0:25:5.280, -0.003, 0.005, 1.001, 0.000, 0.000, 0.000, 0.000, -0.005, -0.049, -45.000, 230.000, -403.000, 29.75,
 00:25:05.545,COM9, 2025-8-18 0:25:5.282, -0.003, 0.005, 1.001, 0.000, 0.000, 0.000, 0.000, -0.005, -0.049, -45.000, 230.000, -403.000, 29.75,
 00:25:05.547,COM9, 2025-8-18 0:25:5.284, -0.003, 0.005, 1.001, 0.000, 0.000, 0.000, 0.000, -0.005, -0.055, -45.000, 230.000, -403.000, 29.75,
 00:25:05.550,COM9, 2025-8-18 0:25:5.286, -0.003, 0.005, 1.001, 0.000, 0.000, 0.000, 0.000, -0.005, -0.055, -45.000, 230.000, -403.000, 29.75,
 00:25:05.551,COM9, 2025-8-18 0:25:5.288, -0.003, 0.005, 1.001, 0.000, 0.000, 0.000, 0.000, -0.005, -0.055, -43.000, 232.000, -398.000, 29.75,
 00:25:05.553,COM9, 2025-8-18 0:25:5.290, -0.003, 0.005, 1.001, 0.000, 0.000, 0.000, 0.000, -0.005, -0.055, -43.000, 232.000, -398.000, 29.75,
 00:25:05.554,COM9, 2025-8-18 0:25:5.292, -0.003, 0.005, 1.001, 0.000, 0.000, 0.000, 0.000, -0.005, -0.055, -43.000, 232.000, -398.000, 29.75,
 00:25:05.557,COM9, 2025-8-18 0:25:5.294, -0.002, 0.005, 1.001, 0.000, 0.000, 0.000, 0.000, -0.005, -0.049, -43.000, 232.000, -398.000, 29.75,
 00:25:05.559,COM9, 2025-8-18 0:25:5.296, -0.002, 0.003, 0.999, 0.000, 0.000, 0.000, 0.000, -0.005, -0.049, -43.000, 232.000, -398.000, 29.72,
 00:25:05.560,COM9, 2025-8-18 0:25:5.298, -0.002, 0.003, 0.999, 0.000, 0.000, 0.000, 0.000, -0.005, -0.049, -44.000, 231.000, -400.000, 29.72,
 00:25:05.563,COM9, 2025-8-18 0:25:5.300, -0.002, 0.003, 0.999, 0.000, 0.000, 0.000, 0.000, -0.005, -0.049, -44.000, 231.000, -400.000, 29.72,
 00:25:05.565,COM9, 2025-8-18 0:25:5.302, -0.002, 0.003, 0.999, 0.000, 0.000, 0.000, 0.000, -0.005, -0.049, -44.000, 231.000, -400.000, 29.72,
 00:25:05.566,COM9, 2025-8-18 0:25:5.304, -0.002, 0.003, 0.999, 0.000, 0.000, 0.000, 0.000, -0.005, -0.049, -44.000, 231.000, -400.000, 29.72,
 00:25:05.569,COM9, 2025-8-18 0:25:5.306, -0.002, 0.003, 0.999, 0.000, 0.000, 0.000, 0.000, -0.005, -0.049, -44.000, 231.000, -400.000, 29.72,
 00:25:05.571,COM9, 2025-8-18 0:25:5.308, -0.002, 0.003, 0.999, 0.000, 0.000, 0.000, 0.000, -0.005, -0.049, -44.000, 234.000, -403.000, 29.72,
 00:25:05.572,COM9, 2025-8-18 0:25:5.310, -0.002, 0.003, 0.999, 0.000, 0.000, 0.000, 0.000, -0.005, -0.049, -44.000, 234.000, -403.000, 29.72,
 00:25:05.575,COM9, 2025-8-18 0:25:5.312, -0.002, 0.003, 0.999, 0.000, 0.000, 0.000, 0.000, -0.005, -0.049, -44.000, 234.000, -403.000, 29.72,
 00:25:05.577,COM9, 2025-8-18 0:25:5.314, -0.001, 0.003, 0.999, 0.000, 0.000, 0.000, 0.000, -0.005, -0.044, -44.000, 234.000, -403.000, 29.72,
 00:25:05.580,COM9, 2025-8-18 0:25:5.316, -0.001, 0.002, 0.999, 0.000, 0.000, 0.000, 0.000, -0.005, -0.044, -44.000, 234.000, -403.000, 29.73,
 00:25:05.581,COM9, 2025-8-18 0:25:5.318, -0.001, 0.002, 0.999, 0.000, 0.000, 0.000, 0.000, -0.005, -0.044, -43.000, 230.000, -401.000, 29.73,
 00:25:05.583,COM9, 2025-8-18 0:25:5.320, -0.001, 0.002, 0.999, 0.000, 0.000, 0.000, 0.000, -0.005, -0.044, -43.000, 230.000, -401.000, 29.73,
 00:25:05.584,COM9, 2025-8-18 0:25:5.322, -0.001, 0.002, 0.999, 0.000, 0.000, 0.000, 0.000, -0.005, -0.044, -43.000, 230.000, -401.000, 29.73,
 00:25:05.587,COM9, 2025-8-18 0:25:5.324, -0.001, 0.002, 0.999, 0.000, 0.000, 0.000, 0.000, -0.005, -0.038, -43.000, 230.000, -401.000, 29.73,
 00:25:05.589,COM9, 2025-8-18 0:25:5.326, -0.001, 0.002, 0.999, 0.000, 0.000, 0.000, 0.000, -0.005, -0.038, -43.000, 230.000, -401.000, 29.73,
 00:25:05.590,COM9, 2025-8-18 0:25:5.328, -0.001, 0.002, 0.999, 0.000, 0.000, 0.000, 0.000, -0.005, -0.038, -44.000, 232.000, -406.000, 29.73,
 00:25:05.593,COM9, 2025-8-18 0:25:5.330, -0.001, 0.002, 0.999, 0.000, 0.000, 0.000, 0.000, -0.005, -0.038, -44.000, 232.000, -406.000, 29.73,
 00:25:05.595,COM9, 2025-8-18 0:25:5.332, -0.001, 0.002, 0.999, 0.000, 0.000, 0.000, 0.000, -0.005, -0.038, -44.000, 232.000, -406.000, 29.73,
 00:25:05.596,COM9, 2025-8-18 0:25:5.334, -0.001, 0.002, 0.999, 0.000, 0.000, 0.000, 0.000, -0.005, -0.038, -44.000, 232.000, -406.000, 29.73,
 00:25:05.599,COM9, 2025-8-18 0:25:5.336, -0.001, 0.002, 0.999, 0.000, 0.000, 0.000, 0.000, -0.005, -0.038, -44.000, 232.000, -406.000, 29.70,
 00:25:05.601,COM9, 2025-8-18 0:25:5.338, -0.001, 0.002, 0.999, 0.000, 0.000, 0.000, 0.000, -0.005, -0.038, -43.000, 229.000, -402.000, 29.70,
 00:25:05.604,COM9, 2025-8-18 0:25:5.340, -0.001, 0.002, 0.999, 0.000, 0.000, 0.000, 0.000, -0.005, -0.033, -43.000, 229.000, -402.000, 29.70,
 00:25:05.604,COM9, 2025-8-18 0:25:5.342, -0.001, 0.002, 0.999, 0.000, 0.000, 0.000, 0.000, -0.005, -0.033, -43.000, 229.000, -402.000, 29.70,
 00:25:05.607,COM9, 2025-8-18 0:25:5.344, -0.001, 0.002, 0.999, 0.000, 0.000, 0.000, 0.000, -0.005, -0.033, -43.000, 229.000, -402.000, 29.70,
 00:25:05.609,COM9, 2025-8-18 0:25:5.346, -0.001, 0.002, 0.999, 0.000, 0.000, 0.000, 0.000, -0.005, -0.033, -43.000, 229.000, -402.000, 29.70,
 00:25:05.610,COM9, 2025-8-18 0:25:5.348, -0.001, 0.002, 0.999, 0.000, 0.000, 0.000, 0.000, -0.005, -0.033, -45.000, 231.000, -397.000, 29.70,
 00:25:05.612,COM9, 2025-8-18 0:25:5.350, -0.001, 0.002, 0.999, 0.000, 0.000, 0.000, 0.000, -0.005, -0.033, -45.000, 231.000, -397.000, 29.70,
 00:25:05.615,COM9, 2025-8-18 0:25:5.352, -0.001, 0.002, 0.999, 0.000, 0.000, 0.000, 0.000, -0.005, -0.033, -45.000, 231.000, -397.000, 29.70,
 00:25:05.617,COM9, 2025-8-18 0:25:5.354, -0.003, 0.002, 0.999, 0.000, 0.000, 0.000, 0.000, -0.005, -0.033, -45.000, 231.000, -397.000, 29.70,
 00:25:05.620,COM9, 2025-8-18 0:25:5.356, -0.003, 0.003, 1.001, 0.000, 0.000, 0.000, 0.000, -0.011, -0.033, -45.000, 231.000, -397.000, 29.75,
 00:25:05.621,COM9, 2025-8-18 0:25:5.358, -0.003, 0.003, 1.001, 0.000, 0.000, 0.000, 0.000, -0.011, -0.033, -43.000, 230.000, -401.000, 29.75,
 00:25:05.623,COM9, 2025-8-18 0:25:5.360, -0.003, 0.003, 1.001, 0.000, 0.000, 0.000, 0.000, -0.011, -0.033, -43.000, 230.000, -401.000, 29.75,
 00:25:05.624,COM9, 2025-8-18 0:25:5.362, -0.003, 0.003, 1.001, 0.000, 0.000, 0.000, 0.000, -0.011, -0.033, -43.000, 230.000, -401.000, 29.75,
 00:25:05.627,COM9, 2025-8-18 0:25:5.364, -0.003, 0.003, 1.001, 0.000, 0.000, 0.000, 0.000, -0.011, -0.033, -43.000, 230.000, -401.000, 29.75,
 00:25:05.629,COM9, 2025-8-18 0:25:5.366, -0.003, 0.003, 1.001, 0.000, 0.000, 0.000, 0.000, -0.011, -0.033, -43.000, 230.000, -401.000, 29.75,
 00:25:05.630,COM9, 2025-8-18 0:25:5.368, -0.003, 0.003, 1.001, 0.000, 0.000, 0.000, 0.000, -0.011, -0.033, -45.000, 232.000, -401.000, 29.75,
 00:25:05.633,COM9, 2025-8-18 0:25:5.370, -0.003, 0.003, 1.001, 0.000, 0.000, 0.000, 0.000, -0.011, -0.033, -45.000, 232.000, -401.000, 29.75,
 00:25:05.635,COM9, 2025-8-18 0:25:5.372, -0.003, 0.003, 1.001, 0.000, 0.000, 0.000, 0.000, -0.011, -0.033, -45.000, 232.000, -401.000, 29.75,
 00:25:05.636,COM9, 2025-8-18 0:25:5.374, -0.003, 0.003, 1.001, 0.000, 0.000, 0.000, 0.000, -0.011, -0.033, -45.000, 232.000, -401.000, 29.75,
 00:25:05.639,COM9, 2025-8-18 0:25:5.376, -0.003, 0.004, 1.000, 0.000, 0.000, 0.000, 0.000, -0.011, -0.038, -45.000, 232.000, -401.000, 29.70,
 00:25:05.641,COM9, 2025-8-18 0:25:5.378, -0.003, 0.004, 1.000, 0.000, 0.000, 0.000, 0.000, -0.011, -0.033, -42.000, 229.000, -400.000, 29.70,
 00:25:05.642,COM9, 2025-8-18 0:25:5.380, -0.003, 0.004, 1.000, 0.000, 0.000, 0.000, 0.000, -0.011, -0.033, -42.000, 229.000, -400.000, 29.70,
